,target,time,turkId
18060,5,331.1430000000001,ID6
18062,5,331.159,ID6
18065,5,331.1740000000001,ID6
18068,5,331.19,ID6
18070,5,331.206,ID6
18073,5,331.221,ID6
18077,5,331.237,ID6
18080,5,331.2519999999999,ID6
18082,5,331.2680000000001,ID6
18083,5,331.596,ID6
18088,5,331.767,ID6
18089,5,332.095,ID6
18091,5,333.218,ID6
18093,5,333.624,ID6
18094,5,335.074,ID6
18096,5,335.13699999999994,ID6
18098,5,336.603,ID6
18108,5,336.666,ID6
18109,5,336.712,ID6
18113,5,336.728,ID6
18114,5,336.744,ID6
18116,5,336.759,ID6
18119,5,336.775,ID6
18123,5,336.79,ID6
18124,5,336.806,ID6
18128,5,336.82199999999995,ID6
18131,5,336.837,ID6
18134,5,336.853,ID6
18138,5,336.86800000000005,ID6
18139,4,336.86800000000005,ID6
18141,4,336.884,ID6
18144,4,336.9,ID6
18148,4,336.915,ID6
18151,4,336.931,ID6
18154,4,336.946,ID6
18158,4,336.962,ID6
18161,4,336.978,ID6
18164,4,336.99300000000005,ID6
18168,4,337.009,ID6
18169,4,337.024,ID6
18173,4,337.04,ID6
18176,4,337.056,ID6
18179,4,337.071,ID6
18183,4,337.087,ID6
18186,4,337.102,ID6
18189,4,337.11800000000005,ID6
18191,4,337.134,ID6
18194,4,337.149,ID6
18196,4,337.18,ID6
18199,4,337.36800000000005,ID6
18201,4,337.3830000000001,ID6
18203,4,337.399,ID6
18204,4,337.414,ID6
18208,4,337.43,ID6
18209,4,337.446,ID6
18211,4,337.461,ID6
18213,4,337.477,ID6
18214,4,337.492,ID6
18216,4,337.5080000000001,ID6
18218,4,337.524,ID6
18219,4,337.539,ID6
18221,4,337.57,ID6
18223,4,337.96,ID6
18226,4,337.976,ID6
18229,4,337.992,ID6
18233,4,338.00699999999995,ID6
18236,4,338.023,ID6
18239,4,338.038,ID6
18241,4,338.101,ID6
18243,4,338.116,ID6
18244,4,338.148,ID6
18246,4,338.194,ID6
18248,4,338.21,ID6
18249,4,338.226,ID6
18251,4,338.241,ID6
18254,4,338.25699999999995,ID6
18258,4,338.272,ID6
18261,4,338.288,ID6
18264,0,338.3040000000001,ID6
18266,4,338.3040000000001,ID6
18268,4,338.319,ID6
18271,4,338.335,ID6
18273,4,338.35,ID6
18276,4,338.366,ID6
18279,4,338.38199999999995,ID6
18281,4,338.397,ID6
18283,4,338.42800000000005,ID6
18284,4,338.522,ID6
18288,4,338.538,ID6
18291,4,338.55300000000005,ID6
18294,4,338.569,ID6
18296,4,338.584,ID6
18299,4,338.6,ID6
18303,4,338.616,ID6
18304,4,338.631,ID6
18306,4,338.647,ID6
18309,4,338.725,ID6
18311,4,338.74,ID6
18314,4,338.756,ID6
18318,4,338.80300000000005,ID6
18319,4,338.8180000000001,ID6
18321,4,338.834,ID6
18323,4,338.85,ID6
18326,4,339.302,ID6
18328,4,339.3180000000001,ID6
18331,4,339.333,ID6
18334,4,339.349,ID6
18338,4,339.3640000000001,ID6
18341,4,339.38,ID6
18344,4,339.396,ID6
18348,4,339.411,ID6
18351,4,339.427,ID6
18353,4,339.44199999999995,ID6
18356,4,339.458,ID6
18359,4,339.474,ID6
18363,4,339.4890000000001,ID6
18364,4,339.505,ID6
18368,4,339.52,ID6
18371,4,339.536,ID6
18374,4,339.552,ID6
18378,4,339.56699999999995,ID6
18381,4,339.598,ID6
18384,4,339.6140000000001,ID6
18388,4,339.63,ID6
18391,4,339.661,ID6
18393,4,339.676,ID6
18396,4,339.69199999999995,ID6
18399,4,339.708,ID6
18401,3,339.708,ID6
18403,3,339.723,ID6
18406,3,339.7390000000001,ID6
18409,3,339.754,ID6
18413,2,339.77,ID6
18416,2,339.786,ID6
18419,2,339.801,ID6
18423,2,339.81699999999995,ID6
18426,2,339.832,ID6
18429,2,339.848,ID6
18433,2,339.8640000000001,ID6
18434,2,339.879,ID6
18436,2,339.895,ID6
18439,2,339.94199999999995,ID6
18441,2,339.957,ID6
18444,1,339.973,ID6
18446,1,339.98800000000006,ID6
18449,1,340.004,ID6
18453,1,340.02,ID6
18456,1,340.035,ID6
18459,1,340.051,ID6
18463,1,340.066,ID6
18466,1,340.082,ID6
18469,1,340.098,ID6
18473,1,340.11300000000006,ID6
18476,1,340.129,ID6
18478,1,340.144,ID6
18481,1,340.36300000000006,ID6
18483,1,340.3780000000001,ID6
18484,1,340.394,ID6
18488,1,340.41,ID6
18491,1,340.425,ID6
18494,1,340.441,ID6
18496,1,340.456,ID6
18499,1,340.472,ID6
18503,1,340.48800000000006,ID6
18506,1,340.5030000000001,ID6
18509,1,340.519,ID6
18511,1,340.55,ID6
18514,1,340.566,ID6
18516,1,340.581,ID6
18519,1,340.597,ID6
18521,1,340.612,ID6
18524,1,340.6280000000001,ID6
18528,1,340.644,ID6
18531,1,340.659,ID6
18534,1,340.7680000000001,ID6
18536,1,340.784,ID6
18538,1,340.8,ID6
18541,1,340.831,ID6
18543,1,340.8780000000001,ID6
18544,1,340.971,ID6
18546,1,341.112,ID6
18551,1,341.19,ID6
18552,1,341.58,ID6
18554,1,342.843,ID6
18564,1,343.015,ID6
18567,1,343.03,ID6
18570,1,343.046,ID6
18574,1,343.0619999999999,ID6
18577,1,343.077,ID6
18580,1,343.093,ID6
18584,1,343.108,ID6
18587,1,343.124,ID6
18589,1,343.14,ID6
18592,1,343.155,ID6
18595,1,343.171,ID6
18599,1,343.186,ID6
18602,1,343.202,ID6
18604,1,343.218,ID6
18605,1,343.233,ID6
18607,1,343.249,ID6
18609,1,343.296,ID6
18610,2,343.311,ID6
18612,2,343.327,ID6
18615,2,343.342,ID6
18617,2,343.358,ID6
18620,2,343.374,ID6
18622,2,343.389,ID6
18625,2,343.405,ID6
18627,2,343.42,ID6
18629,2,343.436,ID6
18632,2,343.452,ID6
18634,2,343.467,ID6
18635,2,343.483,ID6
18637,2,343.4980000000001,ID6
18639,2,343.514,ID6
18640,2,343.545,ID6
18642,2,343.842,ID6
18647,2,343.935,ID6
18648,2,343.951,ID6
18650,2,344.372,ID6
18652,2,344.63699999999994,ID6
18653,2,345.324,ID6
18655,2,345.417,ID6
18657,2,345.43300000000005,ID6
18658,2,345.464,ID6
18660,2,345.48,ID6
18662,2,345.511,ID6
18663,2,345.526,ID6
18667,2,345.542,ID6
18668,2,345.5730000000001,ID6
18670,2,345.589,ID6
18673,2,345.636,ID6
18675,2,345.651,ID6
18677,2,345.667,ID6
18678,2,345.6980000000001,ID6
18680,2,345.7290000000001,ID6
18682,2,345.87,ID6
18683,2,345.885,ID6
18685,2,345.901,ID6
18687,2,345.932,ID6
18690,2,345.9480000000001,ID6
18692,2,345.963,ID6
18695,2,345.9790000000001,ID6
18697,2,346.026,ID6
18698,2,346.057,ID6
18700,2,346.338,ID6
18705,2,347.149,ID6
18708,1,347.164,ID6
18711,1,347.18,ID6
18715,1,347.196,ID6
18718,1,347.211,ID6
18721,1,347.227,ID6
18725,1,347.242,ID6
18726,1,347.2580000000001,ID6
18730,1,347.367,ID6
18731,1,347.3830000000001,ID6
18733,1,347.398,ID6
18736,1,347.414,ID6
18738,1,347.43,ID6
18740,1,347.586,ID6
18741,1,347.601,ID6
18743,1,347.63199999999995,ID6
18745,1,347.648,ID6
18746,1,347.664,ID6
18750,1,347.6790000000001,ID6
18751,1,347.695,ID6
18755,1,347.71,ID6
18756,1,347.866,ID6
18758,1,347.88199999999995,ID6
18760,1,348.038,ID6
18765,1,348.506,ID6
18766,1,349.021,ID6
18768,1,350.347,ID6
18778,1,350.472,ID6
18779,1,350.487,ID6
18783,1,350.5030000000001,ID6
18786,1,350.5180000000001,ID6
18789,1,350.534,ID6
18793,1,350.55,ID6
18796,1,350.565,ID6
18799,1,350.581,ID6
18803,1,350.596,ID6
18806,1,350.612,ID6
18809,1,350.6280000000001,ID6
18811,2,350.6280000000001,ID6
18813,2,350.6430000000001,ID6
18816,2,350.659,ID6
18819,2,350.6740000000001,ID6
18821,2,350.69,ID6
18823,2,350.706,ID6
18824,2,350.721,ID6
18826,2,350.7519999999999,ID6
18828,2,350.7680000000001,ID6
18831,2,350.784,ID6
18834,2,350.7990000000001,ID6
18838,2,350.846,ID6
18839,2,350.862,ID6
18841,2,350.8769999999999,ID6
18843,2,350.8930000000001,ID6
18844,2,351.314,ID6
18849,2,351.517,ID6
18850,2,351.673,ID6
18852,2,351.8130000000001,ID6
18854,2,353.046,ID6
18855,2,353.077,ID6
18857,2,353.092,ID6
18859,2,353.124,ID6
18862,2,353.139,ID6
18864,2,353.217,ID6
18865,2,353.576,ID6
18870,2,353.685,ID6
18873,2,353.701,ID6
18876,2,353.717,ID6
18880,2,353.732,ID6
18883,2,353.7480000000001,ID6
18886,2,353.7630000000001,ID6
18890,2,353.779,ID6
18893,2,353.795,ID6
18896,2,353.81,ID6
18900,3,353.826,ID6
18903,0,353.841,ID6
18906,3,353.857,ID6
18908,4,353.857,ID6
18910,4,353.8730000000001,ID6
18913,5,353.8880000000001,ID6
18916,5,353.904,ID6
18920,0,353.9190000000001,ID6
18923,0,353.935,ID6
18925,0,353.951,ID6
18928,0,353.966,ID6
18931,0,353.982,ID6
18935,0,353.997,ID6
18938,0,354.0130000000001,ID6
18941,0,354.029,ID6
18945,0,354.0440000000001,ID6
18948,0,354.06,ID6
18951,0,354.075,ID6
18955,0,354.091,ID6
18958,0,354.107,ID6
18961,0,354.122,ID6
18965,0,354.1380000000001,ID6
18968,0,354.153,ID6
18971,0,354.1690000000001,ID6
18973,0,354.185,ID6
18976,0,354.2,ID6
18980,0,354.216,ID6
18981,0,354.341,ID6
18983,0,354.356,ID6
18986,0,354.372,ID6
18990,0,354.38699999999994,ID6
18993,0,354.403,ID6
18995,0,354.4190000000001,ID6
18996,0,354.465,ID6
18998,0,354.51199999999994,ID6
19000,0,354.528,ID6
19003,0,354.63699999999994,ID6
19005,0,354.653,ID6
19006,0,354.668,ID6
19008,0,354.684,ID6
19010,0,354.699,ID6
19013,0,354.731,ID6
19015,0,354.746,ID6
19016,0,354.777,ID6
19018,0,355.355,ID6
19020,0,355.37,ID6
19021,0,355.386,ID6
19023,0,357.726,ID6
19025,0,357.851,ID6
19028,0,357.866,ID6
19031,0,357.88199999999995,ID6
19035,0,357.897,ID6
19038,0,357.913,ID6
19040,0,357.9290000000001,ID6
19043,0,357.944,ID6
19046,0,357.96,ID6
19050,0,357.975,ID6
19053,0,357.991,ID6
19056,0,358.00699999999995,ID6
19060,0,358.022,ID6
19063,0,358.038,ID6
19066,5,358.05300000000005,ID6
19070,5,358.069,ID6
19073,5,358.085,ID6
19076,5,358.1,ID6
19080,4,358.116,ID6
19083,4,358.131,ID6
19086,4,358.147,ID6
19090,4,358.163,ID6
19093,4,358.17800000000005,ID6
19096,3,358.194,ID6
19100,3,358.209,ID6
19103,3,358.225,ID6
19105,3,358.241,ID6
19108,3,358.256,ID6
19111,3,358.272,ID6
19115,3,358.287,ID6
19118,3,358.30300000000005,ID6
19121,3,358.319,ID6
19123,3,358.4430000000001,ID6
19125,3,358.459,ID6
19126,3,358.475,ID6
19128,3,358.49,ID6
19131,3,358.506,ID6
19135,3,358.521,ID6
19138,3,358.537,ID6
19141,3,358.55300000000005,ID6
19145,3,358.5680000000001,ID6
19146,3,358.584,ID6
19150,3,358.599,ID6
19153,3,358.615,ID6
19156,3,358.631,ID6
19160,3,358.646,ID6
19163,3,358.662,ID6
19165,3,358.677,ID6
19168,3,358.709,ID6
19170,3,358.724,ID6
19173,3,358.833,ID6
19176,3,358.849,ID6
19180,3,358.9430000000001,ID6
19181,3,358.958,ID6
19183,3,358.974,ID6
19186,3,359.021,ID6
19188,3,359.052,ID6
19190,3,359.06699999999995,ID6
19191,3,359.13,ID6
19193,3,359.145,ID6
19196,3,359.31699999999995,ID6
19198,3,359.473,ID6
19200,3,359.61300000000006,ID6
19201,3,359.645,ID6
19203,3,359.754,ID6
19205,3,360.737,ID6
19206,3,360.752,ID6
19210,3,360.768,ID6
19213,3,360.783,ID6
19216,3,360.799,ID6
19218,3,361.392,ID6
19221,3,361.407,ID6
19225,3,361.423,ID6
19228,4,361.439,ID6
19231,4,361.454,ID6
19233,0,361.47,ID6
19235,5,361.47,ID6
19236,5,361.485,ID6
19240,0,361.501,ID6
19243,0,361.517,ID6
19246,0,361.532,ID6
19250,0,361.548,ID6
19253,0,361.5630000000001,ID6
19256,0,361.579,ID6
19260,0,361.595,ID6
19263,0,361.61,ID6
19265,0,361.626,ID6
19266,0,361.641,ID6
19268,0,361.657,ID6
19271,0,361.673,ID6
19275,0,361.6880000000001,ID6
19276,0,361.704,ID6
19280,0,361.719,ID6
19283,0,361.735,ID6
19285,0,361.751,ID6
19288,0,361.766,ID6
19291,0,361.782,ID6
19295,0,361.797,ID6
19298,0,361.8130000000001,ID6
19301,0,361.829,ID6
19305,0,361.844,ID6
19308,0,361.86,ID6
19311,0,361.875,ID6
19315,0,361.891,ID6
19318,0,361.907,ID6
19321,0,361.922,ID6
19325,0,361.9380000000001,ID6
19328,0,361.953,ID6
19331,0,361.969,ID6
19335,0,361.985,ID6
19338,0,362.0,ID6
19340,0,362.016,ID6
19343,0,362.031,ID6
19346,0,362.0630000000001,ID6
19348,0,362.281,ID6
19353,0,362.39,ID6
19363,0,0.0,ID7
19364,0,12.475,ID7
19365,0,17.262999999999998,ID7
19366,0,18.183,ID7
19367,1,21.265005000000006,ID7
19368,1,22.079,ID7
19370,1,23.165005000000004,ID7
19371,1,23.368005000000004,ID7
19373,1,27.223000000000006,ID7
19374,1,29.135005000000003,ID7
19375,1,30.51500500000001,ID7
19376,1,34.194005000000004,ID7
19377,1,35.51300000000001,ID7
19378,1,37.31600000000002,ID7
19379,1,38.172,ID7
19381,2,39.199,ID7
19382,2,42.19799999999999,ID7
19383,2,45.19200499999999,ID7
19385,3,48.11699999999998,ID7
19386,3,49.33900499999999,ID7
19387,3,50.567999999999984,ID7
19388,3,52.39500500000002,ID7
19390,2,53.42999999999999,ID7
19391,2,56.78400499999999,ID7
19392,2,56.87900500000002,ID7
19394,1,57.67200000000001,ID7
19395,1,58.606000000000016,ID7
19396,1,60.28000000000002,ID7
19397,1,61.24199999999998,ID7
19398,1,61.52200000000001,ID7
19399,1,62.015005000000016,ID7
19401,4,64.43900500000001,ID7
19402,4,65.45399999999998,ID7
19403,4,66.34600000000002,ID7
19404,4,67.72899999999998,ID7
19406,5,68.95000500000002,ID7
19407,5,69.77000500000003,ID7
19408,5,74.52400000000002,ID7
19409,5,74.92599999999999,ID7
19411,4,78.66299999999998,ID7
19412,4,82.70100000000002,ID7
19413,4,83.81299999999997,ID7
19415,3,85.63700499999999,ID7
19416,3,87.87700500000004,ID7
19417,3,89.26000500000002,ID7
19418,3,90.925005,ID7
19420,2,92.03000000000002,ID7
19421,2,92.62700500000004,ID7
19422,2,94.39800499999998,ID7
19424,1,95.46600500000002,ID7
19425,1,97.96799999999999,ID7
19426,1,98.86000500000002,ID7
19428,2,99.72200500000002,ID7
19429,2,100.74799999999999,ID7
19431,1,102.18699999999998,ID7
19432,1,103.111,ID7
19433,1,103.791,ID7
19434,1,104.55900499999998,ID7
19435,1,105.33800500000002,ID7
19437,4,107.69400500000002,ID7
19438,4,109.492,ID7
19439,4,112.40900500000002,ID7
19441,5,114.329,ID7
19442,5,115.197005,ID7
19443,5,116.31600000000002,ID7
19445,4,117.663,ID7
19446,4,118.89700000000002,ID7
19448,5,119.90700000000001,ID7
19449,5,122.884,ID7
19451,1,125.932,ID7
19452,1,130.93400499999998,ID7
19453,1,131.279005,ID7
19454,1,131.49200000000002,ID7
19456,1,132.79399999999998,ID7
19457,1,133.862,ID7
19458,1,133.961005,ID7
19460,5,135.33900500000001,ID7
19461,5,135.944005,ID7
19462,5,137.024,ID7
19463,5,139.234,ID7
19465,2,141.931005,ID7
19466,2,142.796,ID7
19467,2,144.471,ID7
19469,5,145.661,ID7
19470,5,147.037005,ID7
19472,3,148.217,ID7
19473,3,151.813,ID7
19474,3,153.236,ID7
19476,5,160.314005,ID7
19477,5,164.933,ID7
19478,5,165.90300000000005,ID7
19479,5,166.216005,ID7
19480,5,167.127005,ID7
19481,5,167.748,ID7
19483,4,169.82200500000005,ID7
19484,4,172.36300500000004,ID7
19486,5,173.185,ID7
19487,5,174.919,ID7
19489,2,176.37,ID7
19490,2,176.901005,ID7
19491,2,178.37400500000007,ID7
19493,5,179.51900000000006,ID7
19494,5,182.71800000000005,ID7
