,button,event_type,target,time,x,y,step,turkId,file
13719,1,mouseup,alloc-slider-4,65.208,632.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13720,1,mousedown,alloc-slider-4,65.863,634.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13721,1,mouseup,alloc-slider-4,65.973,634.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13722,1,click,alloc-slider-4,65.973,634.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13723,1,mousedirchange,alloc-slider-4,66.425,575.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13724,1,mousedirchange,alloc-slider-4,66.581,572.0,590.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13725,1,mousedown,alloc-slider-4,66.955,553.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13726,1,mouseup,alloc-slider-4,67.04899999999999,553.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13727,1,click,alloc-slider-4,67.04899999999999,553.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13728,1,mousedown,alloc-slider-4,67.423,559.0,587.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13729,1,mouseup,alloc-slider-4,67.517,559.0,587.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13730,1,click,alloc-slider-4,67.517,559.0,587.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13731,1,mousedirchange,alloc-slider-4,67.891,611.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13732,1,mousedirchange,alloc-slider-4,67.969,613.0,594.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13733,1,mousedirchange,alloc-slider-4,68.016,616.0,595.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13734,1,mousedown,alloc-slider-4,68.203,625.0,596.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13735,1,mouseup,alloc-slider-4,68.328,625.0,596.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13736,1,click,alloc-slider-4,68.328,625.0,596.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13737,1,mousedirchange,alloc-slider-4,68.812,580.0,595.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13738,1,mousedirchange,alloc-slider-4,68.968,579.0,593.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13739,1,mousedirchange,alloc-slider-4,69.155,805.0,603.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13740,1,mousedirchange,alloc-slider-4,69.405,787.0,607.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13741,1,mousedirchange,alloc-slider-4,69.529,784.0,610.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13742,1,mousedirchange,alloc-slider-4,69.607,782.0,611.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13743,1,mousedown,alloc-slider-4,69.935,782.0,611.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13744,1,mouseup,alloc-slider-4,70.06,782.0,611.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13745,1,click,alloc-slider-4,70.06,782.0,611.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13746,1,mousedirchange,alloc-slider-4,70.325,793.0,607.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13747,1,mousedirchange,alloc-slider-4,70.73100000000002,731.0,596.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13748,1,mousedown,alloc-slider-4,71.214,721.0,600.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13749,1,mousedirchange,alloc-slider-4,71.57300000000002,829.0,609.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13750,1,mousedirchange,alloc-slider-4,71.885,787.0,613.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13751,1,mouseup,alloc-slider-4,72.10300000000002,787.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13752,1,mousedown,alloc-slider-4,72.275,787.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13753,1,mouseup,alloc-slider-4,72.4,787.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13754,1,click,alloc-slider-4,72.4,787.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13755,3,mousedown,alloc-slider-4,72.696,787.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13756,3,mouseup,alloc-slider-4,72.837,787.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13757,3,click,alloc-slider-4,72.837,787.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13758,1,mousedirchange,html,73.164,490.0,608.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13759,1,mousedown,alloc-slider-4,73.523,573.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13760,1,mouseup,alloc-slider-4,73.617,573.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13761,1,click,alloc-slider-4,73.617,573.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13762,1,mousedirchange,alloc-slider-4,73.835,566.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13763,1,mousedirchange,alloc-slider-4,73.851,563.0,587.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13764,1,mousedirchange,alloc-slider-4,74.116,557.0,586.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13765,1,mousedirchange,alloc-slider-1,74.41199999999998,612.0,424.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13766,1,mousedirchange,alloc-slider-1,74.771,593.0,423.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13767,1,mousedown,alloc-slider-1,75.005,594.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13768,1,mouseup,alloc-slider-1,75.598,647.0,423.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13769,1,mousedirchange,alloc-slider-4,77.04899999999998,593.0,607.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13770,1,mousedirchange,alloc-slider-4,77.205,589.0,592.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13771,1,mousedown,alloc-slider-4,77.517,586.0,592.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13772,1,mouseup,alloc-slider-4,77.642,586.0,592.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13773,1,click,alloc-slider-4,77.642,586.0,592.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13774,1,mousedirchange,alloc-slider-4,78.016,566.0,588.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13775,1,mousedirchange,alloc-slider-4,78.032,564.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13776,1,mousedirchange,alloc-slider-4,78.063,563.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13777,1,mousedown,alloc-slider-4,78.406,563.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13778,1,mouseup,alloc-slider-4,78.531,563.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13779,1,click,alloc-slider-4,78.531,563.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13780,1,mousedown,alloc-slider-4,79.108,565.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13781,1,mouseup,alloc-slider-4,79.233,565.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13782,1,click,alloc-slider-4,79.233,565.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13783,1,mousedown,alloc-slider-4,79.592,565.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13784,1,mouseup,alloc-slider-4,79.70100000000002,565.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13785,1,click,alloc-slider-4,79.70100000000002,565.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13786,1,dblclick,alloc-slider-4,-14937.345,565.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13787,1,mousedirchange,alloc-slider-4,80.06,585.0,590.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13788,1,mousedirchange,alloc-slider-4,80.138,573.0,588.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13789,1,mousedown,alloc-slider-4,80.637,558.0,588.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13790,1,mouseup,alloc-slider-4,80.73,558.0,588.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13791,1,click,alloc-slider-4,80.73,558.0,588.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13792,1,mousedirchange,html,81.027,549.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13793,1,mousedirchange,alloc-slider-4,81.058,552.0,590.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13794,1,mousedirchange,alloc-slider-4,83.336,607.0,578.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13795,1,mousedirchange,alloc-slider-3,83.601,747.0,536.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13796,1,mousedirchange,alloc-slider-3,83.648,749.0,531.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13797,1,mousedirchange,alloc-slider-3,84.786,752.0,528.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13798,1,mousedirchange,alloc-slider-4,85.286,623.0,586.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13799,1,mousedirchange,alloc-slider-4,86.69,621.0,586.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13800,1,mousedirchange,alloc-slider-4,86.76799999999999,630.0,568.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13801,1,mousedirchange,alloc-slider-4,86.89200000000002,631.0,567.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13802,1,mousedirchange,alloc-slider-4,86.986,612.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13803,1,mousedirchange,alloc-slider-4,87.28200000000002,610.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13804,1,mousedirchange,alloc-slider-4,87.42299999999999,608.0,595.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13805,1,mousedirchange,alloc-slider-5,87.86,610.0,638.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13806,1,mousedirchange,alloc-slider-5,88.06200000000003,642.0,643.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13807,1,mousedirchange,alloc-slider-5,88.094,644.0,644.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13808,1,mousedirchange,alloc-slider-5,88.125,646.0,645.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13809,1,mousedirchange,alloc-slider-5,88.374,735.0,677.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13810,1,mousedirchange,alloc-slider-5,88.624,657.0,626.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13811,1,mousedirchange,alloc-slider-1,89.20100000000002,583.0,424.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13812,1,mousedirchange,alloc-slider-1,89.295,585.0,420.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13813,1,mousedirchange,alloc-slider-2,89.87200000000001,631.0,483.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13814,1,mousedirchange,alloc-slider-2,89.90299999999998,634.0,486.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13815,1,mousedirchange,alloc-slider-2,90.449,629.0,479.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13816,1,mousedown,alloc-slider-2,91.931,578.0,478.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13817,1,mouseup,alloc-slider-2,92.072,578.0,478.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13818,1,click,alloc-slider-2,92.072,578.0,478.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13819,1,mousedirchange,alloc-slider-2,92.54,575.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13820,1,mousedirchange,alloc-slider-2,92.836,575.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13821,1,mousedirchange,alloc-slider-2,93.179,633.0,480.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13822,1,mousedown,alloc-slider-2,93.366,633.0,479.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13823,1,mousedirchange,alloc-slider-2,93.99,571.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13824,1,mouseup,alloc-slider-2,94.068,571.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13825,1,mousedown,alloc-slider-2,94.38,575.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13826,1,mouseup,alloc-slider-2,94.49,575.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13827,1,click,alloc-slider-2,94.49,575.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13828,1,mousedirchange,alloc-slider-5,95.145,631.0,643.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13829,1,mousedirchange,alloc-slider-5,95.238,626.0,636.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13830,1,mousedirchange,alloc-slider-5,95.457,620.0,636.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13831,1,mousedirchange,alloc-slider-5,96.315,761.0,658.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13832,1,mousedirchange,alloc-slider-5,96.611,764.0,660.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13833,1,mousedirchange,alloc-slider-5,96.954,770.0,658.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13834,1,mousedirchange,alloc-slider-5,97.142,779.0,654.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13835,1,mousedirchange,alloc-slider-5,98.031,785.0,653.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13836,1,mousedirchange,alloc-slider-5,98.156,783.0,656.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13837,1,mousedown,alloc-slider-5,98.67,783.0,659.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13838,1,mouseup,alloc-slider-5,98.811,783.0,659.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13839,1,click,alloc-slider-5,98.811,783.0,659.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13840,1,mousedown,alloc-slider-5,99.84,763.0,659.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13841,1,mouseup,alloc-slider-5,99.981,763.0,659.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13842,1,click,alloc-slider-5,99.981,763.0,659.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13843,1,mousedirchange,alloc-slider-5,100.683,566.0,655.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13844,1,mousedirchange,alloc-slider-5,101.088,558.0,650.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13845,1,mousedown,alloc-slider-5,101.12,560.0,650.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13846,1,mouseup,alloc-slider-5,101.681,606.0,642.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13847,1,click,alloc-slider-5,101.681,606.0,642.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13848,1,mousedirchange,alloc-slider-5,103.616,615.0,641.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13849,1,mousedirchange,alloc-slider-5,110.792,617.0,640.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13850,1,mousedirchange,alloc-slider-3,112.414,647.0,529.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13851,1,mousedirchange,alloc-slider-3,113.303,644.0,529.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13852,1,mousedirchange,alloc-slider-3,113.381,641.0,531.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13853,1,mousedirchange,alloc-slider-3,113.584,639.0,533.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13854,1,mousedirchange,alloc-slider-1,114.754,579.0,421.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13855,1,mousedirchange,alloc-slider-1,115.534,579.0,420.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13856,1,mousedirchange,alloc-slider-1,115.597,580.0,423.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13857,1,mousedirchange,alloc-slider-1,115.675,581.0,425.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13858,1,mousedirchange,alloc-slider-1,116.143,582.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13859,1,mousedown,alloc-slider-1,116.517,583.0,421.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13860,1,mouseup,alloc-slider-1,116.657,583.0,421.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13861,1,click,alloc-slider-1,116.657,583.0,421.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13862,1,mousedirchange,alloc-slider-1,117.453,585.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13863,1,mousedirchange,alloc-slider-1,117.671,587.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13864,1,mousedirchange,alloc-slider-1,117.968,594.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13865,1,mousedown,alloc-slider-1,118.217,595.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13866,1,mouseup,alloc-slider-1,118.685,583.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13867,1,click,alloc-slider-1,118.685,583.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13868,1,mousedown,alloc-slider-1,119.06,585.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13869,1,mouseup,alloc-slider-1,119.185,585.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13870,1,click,alloc-slider-1,119.185,585.0,422.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13871,1,mousedirchange,alloc-slider-4,119.762,637.0,614.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13872,1,mousedirchange,alloc-slider-4,119.996,634.0,598.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13873,1,mousedirchange,alloc-slider-4,121.135,628.0,593.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13874,1,mousedirchange,alloc-slider-4,121.166,627.0,590.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13875,1,mousedirchange,alloc-slider-4,121.197,625.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13876,1,mousedirchange,alloc-slider-4,121.634,624.0,591.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13877,1,mousedirchange,alloc-slider-4,121.743,605.0,588.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13878,1,mousedirchange,alloc-slider-4,121.961,603.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13879,1,mousedown,alloc-slider-4,123.022,604.0,595.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13880,1,mouseup,alloc-slider-4,123.178,604.0,595.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13881,1,click,alloc-slider-4,123.178,604.0,595.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13882,1,mousedirchange,alloc-slider-1,124.067,574.0,433.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13883,1,mousedirchange,alloc-slider-1,124.114,573.0,431.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13884,1,mousedirchange,alloc-slider-1,124.145,572.0,429.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13885,1,mousedirchange,alloc-slider-1,124.255,560.0,413.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13886,1,mousedirchange,alloc-slider-2,124.567,582.0,473.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13887,1,mousedirchange,alloc-slider-2,124.598,579.0,476.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13888,1,mousedirchange,alloc-slider-2,124.785,573.0,488.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13889,1,mousedirchange,alloc-slider-2,124.941,567.0,483.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13890,1,mousedirchange,alloc-slider-3,125.237,579.0,534.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13891,1,mousedirchange,alloc-slider-3,125.986,561.0,533.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13892,1,mousedirchange,alloc-slider-3,127.187,560.0,533.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13893,1,mousedirchange,alloc-slider-3,127.234,561.0,535.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13894,1,mousedirchange,alloc-slider-3,127.297,562.0,537.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13895,1,mousedown,alloc-slider-3,127.874,562.0,537.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13896,1,mouseup,alloc-slider-3,128.014,562.0,537.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13897,1,click,alloc-slider-3,128.014,562.0,537.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13898,1,mousedirchange,alloc-slider-3,128.638,572.0,536.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13899,1,mousedirchange,alloc-slider-3,128.716,574.0,535.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13900,1,mousedown,alloc-slider-3,129.106,585.0,532.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13901,1,mousedirchange,alloc-slider-3,129.683,565.0,537.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13902,1,mouseup,alloc-slider-3,130.058,565.0,537.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13903,1,click,alloc-slider-3,130.058,565.0,537.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13904,1,mousedirchange,alloc-slider-4,130.666,598.0,589.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13905,1,mousedirchange,alloc-slider-4,130.76,601.0,594.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13906,1,mousedown,alloc-slider-4,131.446,601.0,596.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13907,1,mouseup,alloc-slider-4,131.602,601.0,596.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13908,1,click,alloc-slider-4,131.602,601.0,596.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13909,1,mousedirchange,alloc-slider-4,131.63299999999998,602.0,594.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13910,1,mousedirchange,alloc-slider-4,131.821,600.0,590.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13911,1,mousedown,alloc-slider-4,132.554,560.0,590.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13912,1,mouseup,alloc-slider-4,133.56799999999998,607.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13913,1,click,alloc-slider-4,133.56799999999998,607.0,597.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13914,1,mousedirchange,alloc-slider-4,133.63,606.0,595.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13915,1,mousedirchange,alloc-slider-4,133.739,605.0,593.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13916,1,mousedirchange,alloc-slider-4,136.189,598.0,586.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13917,1,mousedirchange,html,137.265,970.0,769.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13918,1,mousedirchange,html,137.78,985.0,803.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13919,1,mousedirchange,html,137.952,808.0,805.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13920,1,mousedirchange,html,138.357,659.0,842.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13921,1,mousedirchange,html,138.607,661.0,834.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13922,1,mousedirchange,html,138.856,663.0,833.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13923,1,mousedirchange,html,138.903,665.0,831.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13924,1,mousedirchange,html,138.981,671.0,827.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13925,1,mousedirchange,html,139.32399999999998,874.0,828.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13926,1,mousedirchange,html,139.65200000000002,977.0,915.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13927,1,mousedirchange,html,140.68200000000002,949.0,916.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13928,1,mousedirchange,html,141.711,950.0,914.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13929,1,mousedirchange,html,141.914,951.0,911.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13930,1,mousedirchange,html,141.945,952.0,909.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13931,1,mousedirchange,html,142.99,953.0,907.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13932,1,mousedown,html,146.142,953.0,907.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13933,1,mouseup,html,146.266,953.0,907.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13934,1,click,html,146.266,953.0,907.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13935,1,mousedirchange,html,146.298,954.0,905.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13936,1,mousedirchange,html,147.296,1051.0,789.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13937,1,mousedirchange,html,150.07299999999995,1051.0,787.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13938,1,mousedirchange,html,150.088,1048.0,779.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13939,1,mousedirchange,html,150.10399999999996,1045.0,774.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13940,1,mousedirchange,html,150.12,1035.0,764.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
13941,1,mousedirchange,html,150.12,1028.0,758.0,1,ID6,global_sa_sl_both_2017-02-13 11_50_43.json
